Account_ID,Customer_ID,Account_Type,Account_Balance,Account_Status
2239,7354,Salary,137680,ACTIVE
2240,738,Salary,1277716,ACTIVE
2241,5533,Salary,1223630,Inactive
2242,2202,Business,1443401,active
2243,6368,Current,51662,Active
2244,1442,Current,986318,Active
2245,684,Business,669195,ACTIVE
2246,1921,Business,693741,active
2247,5171,Salary,286613,ACTIVE
2248,5750,Salary,905575,ACTIVE
2249,5716,Salary,457081,Active
2250,3985,Business,631351,ACTIVE
2251,3416,Current,197725,Active
2252,6110,Current,136147,Active
2253,271,Current,1043266,Inactive
2254,6833,Salary,142091,Active
2255,5256,Current,141236,Inactive
2256,6403,Salary,21831,ACTIVE
2257,9472,Business,1201764,Active
2258,6475,Savings,478838,Active
2259,3995,Business,494147,Inactive
2260,2831,Salary,1233960,Inactive
2261,1568,Current,792538,Active
2262,6411,Savings,984569,active
2263,6019,Savings,667969,active
2264,8986,Savings,1342545,Inactive
2265,9223,Business,309885,Active
2266,860,Savings,156245,ACTIVE
2267,8743,Salary,1344527,ACTIVE
2268,6148,Salary,22948,active
2269,9758,Business,1339122,active
2270,678,Current,529183,ACTIVE
2271,6451,Current,257528,Inactive
2272,8654,Business,688199,Active
2273,9715,Current,832014,active
2274,1235,Current,360820,Active
2275,9329,Savings,56656,Inactive
2276,5436,Business,497897,Inactive
2277,7116,Business,1370214,active
2278,7183,Current,153933,Inactive
2279,2249,Current,1234878,ACTIVE
2280,7515,Business,175638,Inactive
2281,8316,Salary,802047,active
2282,8020,Business,701615,Inactive
2283,4505,Savings,1126075,Inactive
2284,7376,Current,1352362,active
2285,4562,Savings,96594,active
2286,3931,Business,1263875,Active
2287,3777,Current,80132,ACTIVE
2288,2885,Business,438334,active
2289,5100,Business,750501,Inactive
2290,4490,Savings,1341055,Active
2291,2098,Savings,812543,Inactive
2292,9994,Salary,134406,ACTIVE
2293,3674,Current,121179,Inactive
2294,8336,Business,142387,Active
2295,8358,Current,1364812,ACTIVE
2296,3139,Savings,1109908,Inactive
2297,5140,Current,205063,Active
2298,8261,Salary,1450999,Inactive
2299,2502,Business,1089499,ACTIVE
2300,8217,Business,675596,Inactive
2301,3929,Business,1106274,Inactive
2302,2358,Savings,143993,Active
2303,577,Business,888929,Inactive
2304,7301,Savings,123739,active
2305,8783,Salary,425784,ACTIVE
2306,1668,Business,542597,Active
2307,1299,Current,84985,active
2308,6993,Savings,20099,active
2309,5832,Savings,593738,ACTIVE
2310,2264,Current,1385813,Active
2311,4755,Current,805369,active
2312,3864,Salary,1363096,Inactive
2313,4406,Savings,972749,active
2314,7401,Salary,1093567,ACTIVE
2315,6481,Current,118971,active
2316,3528,Business,977381,Active
2317,5599,Current,314868,active
2318,6651,Current,121882,active
2319,3019,Salary,1355698,ACTIVE
2320,9397,Salary,1183333,active
2321,7319,Current,1209929,active
2322,5916,Salary,464606,Active
2323,4560,Savings,466986,ACTIVE
2324,974,Salary,384357,ACTIVE
2325,4245,Salary,1297251,ACTIVE
2326,9493,Business,1342386,ACTIVE
2327,4009,Business,-5970,Inactive
2328,8227,Business,259685,Inactive
2329,5998,Savings,758128,Inactive
2330,8193,Salary,1329204,ACTIVE
2331,7886,Salary,403894,ACTIVE
2332,2516,Business,646460,Inactive
2333,6748,Savings,1441678,ACTIVE
2334,6214,Salary,1422059,active
2335,5764,Salary,1491361,Active
2336,6401,Salary,593916,ACTIVE
2337,1941,Salary,597680,active
2338,7011,Savings,669024,active
2339,9213,Business,306651,Inactive
2340,8284,Business,462614,Active
2341,4690,Savings,409680,ACTIVE
2342,6516,Salary,1462510,ACTIVE
2343,7037,Salary,1403417,Active
2344,3892,Savings,526955,active
2345,2147,Savings,1005974,ACTIVE
2346,4094,Current,1034009,ACTIVE
2347,9781,Savings,1354808,Active
2348,3664,Salary,534197,active
2349,5082,Savings,1288935,active
2350,7675,Business,208728,active
2351,962,Salary,1043128,ACTIVE
2352,6083,Savings,203850,active
2353,4342,Savings,764851,Active
2354,4375,Savings,343944,Inactive
2355,9045,Salary,114687,Inactive
2356,3582,Savings,369064,Active
2357,5381,Savings,309905,Active
2358,2313,Business,752570,Active
2359,6659,Current,1336312,active
2360,2493,Business,333714,Active
2361,2271,Current,412682,ACTIVE
2362,6702,Business,252054,Inactive
2363,7608,Savings,429212,ACTIVE
2364,8461,Savings,244074,ACTIVE
2365,7209,Salary,1388770,active
2366,6185,Salary,1160011,active
2367,4078,Business,655002,Inactive
2368,5295,Business,1325356,active
2369,433,Current,1139839,active
2370,7617,Salary,736369,Inactive
2371,803,Business,1018329,Active
2372,6135,Savings,285881,Inactive
2373,6467,Business,713474,Inactive
2374,4996,Current,176175,Active
2375,1304,Salary,498691,Active
2376,5214,Salary,46121,Inactive
2377,7008,Savings,785643,Active
2378,8935,Salary,1462443,Active
2379,8875,Salary,1038293,Inactive
2380,3059,Current,1029162,Active
2381,1850,Salary,778085,ACTIVE
2382,7817,Business,-6638,active
2383,1302,Savings,1135993,active
2384,9988,Salary,869215,Inactive
2385,9088,Business,1393121,Active
2386,8673,Savings,1124883,ACTIVE
2387,4038,Savings,520959,Active
2388,291,Current,223521,Active
2389,6945,Salary,132110,Active
2390,8382,Savings,12716,Inactive
2391,5315,Savings,562329,active
2392,5696,Savings,476034,active
2393,8569,Savings,275391,ACTIVE
2394,6827,Current,880111,ACTIVE
2395,259,Savings,119381,Active
2396,827,Savings,1302957,ACTIVE
2397,2420,Current,1044543,ACTIVE
2398,6976,Current,11512,ACTIVE
2399,7933,Current,423007,Active
2400,6204,Savings,1362934,Active
2401,2153,Business,1314711,active
2402,9642,Business,572643,Inactive
2403,3333,Savings,741076,Active
2404,5887,Salary,1052076,active
2405,3118,Salary,580120,ACTIVE
2406,4740,Salary,76995,ACTIVE
2407,3598,Current,71930,Inactive
2408,5597,Salary,1094896,Active
2409,2315,Salary,773147,Inactive
2410,1558,Current,796029,active
2411,1717,Business,758,Inactive
2412,9365,Savings,585066,Inactive
2413,8015,Business,92843,ACTIVE
2414,2328,Current,149255,ACTIVE
2415,5402,Salary,1135574,ACTIVE
2416,9700,Salary,523379,active
2417,4894,Business,863710,active
2418,8009,Current,864650,Active
2419,7804,Current,1311917,Active
2420,9097,Business,1015030,ACTIVE
2421,4822,Salary,264869,ACTIVE
2422,5560,Current,947911,Inactive
2423,3200,Business,736952,Active
2424,2342,Salary,390832,Inactive
2425,3399,Salary,425937,active
2426,5260,Salary,914263,active
2427,2852,Savings,347214,active
2428,1146,Current,1375062,Active
2429,384,Current,462918,active
2430,9159,Salary,1324210,Active
2431,8811,Savings,1296726,ACTIVE
2432,1020,Current,867753,Inactive
2433,8001,Current,1190025,Inactive
2434,4045,Savings,905873,active
2435,206,Current,1114255,Inactive
2436,8831,Current,183888,active
2437,3618,Business,96791,Active
2438,64,Current,1366777,active
2439,3833,Savings,890579,active
2440,3177,Savings,372173,Inactive
2441,7608,Salary,440120,Inactive
2442,3806,Business,113565,Active
2443,4324,Salary,419599,Inactive
2444,4798,Business,69804,Active
2445,4024,Business,1067161,Inactive
2446,395,Salary,187112,active
2447,9429,Current,1209865,ACTIVE
2448,1860,Business,456838,Inactive
2449,6442,Salary,1189496,Inactive
2450,5545,Salary,431796,Inactive
2451,1021,Salary,127270,Active
2452,6905,Salary,1141623,Active
2453,3473,Salary,244579,Inactive
2454,7748,Current,1324327,Active
2455,5518,Savings,828386,Active
2456,6370,Current,65501,Active
2457,333,Savings,278586,Active
2458,4426,Business,526739,Active
2459,9481,Business,1325185,active
2460,7060,Salary,516824,Inactive
2461,876,Current,1278199,ACTIVE
2462,5841,Salary,865107,Inactive
2463,2289,Current,211170,ACTIVE
2464,4680,Business,1005954,ACTIVE
2465,4697,Current,347781,Active
2466,6617,Salary,950650,Inactive
2467,6101,Salary,387506,Inactive
2468,4783,Business,1317561,Active
2469,5726,Savings,578596,ACTIVE
2470,5581,Business,19100,active
2471,4487,Salary,544618,Active
2472,1079,Business,227862,ACTIVE
2473,7219,Savings,1464296,ACTIVE
2474,4586,Salary,1459860,ACTIVE
2475,1356,Savings,242513,ACTIVE
2476,6018,Current,155937,active
2477,8187,Current,514059,Active
2478,8462,Business,914941,active
2479,4241,Salary,560163,Inactive
2480,8781,Current,1413737,active
2481,9345,Salary,782155,Inactive
2482,8567,Salary,1005325,Active
2483,1647,Salary,1415565,active
2484,3073,Savings,1323914,Inactive
2485,3439,Business,942897,Active
2486,1652,Savings,1268052,Active
2487,5294,Salary,986684,ACTIVE
2488,4681,Current,1441302,Inactive
2489,1751,Current,339609,active
2490,2972,Current,1295371,active
2491,4190,Business,13358,Active
2492,4743,Savings,482390,ACTIVE
2493,1742,Savings,471334,ACTIVE
2494,9707,Business,248289,ACTIVE
2495,3825,Savings,65921,Active
2496,3842,Business,170920,Active
2497,6198,Business,336479,Inactive
2498,7644,Current,454044,active
2499,5068,Business,521350,active
2500,2362,Current,140558,Inactive
2501,1967,Current,1131538,Inactive
2502,8552,Current,627606,Active
2503,9174,Savings,987277,active
2504,4633,Business,76276,active
2505,394,Salary,358244,active
2506,9572,Current,718582,Active
2507,48,Current,585817,Active
2508,9648,Savings,609765,Inactive
2509,2749,Savings,1322649,Active
2510,2289,Current,756761,Active
2511,7049,Salary,1139752,active
2512,7563,Savings,1451989,active
2513,1210,Savings,1166402,Inactive
2514,1165,Business,616299,Active
2515,8075,Savings,1145288,active
2516,9273,Savings,840750,active
2517,4546,Business,748289,Inactive
2518,8046,Current,811364,active
2519,3540,Business,1245662,Inactive
2520,9896,Business,952137,active
2521,3412,Current,757251,Inactive
2522,1538,Current,443633,Inactive
2523,6070,Business,1210415,Inactive
2524,7010,Salary,955405,ACTIVE
2525,9518,Savings,639877,ACTIVE
2526,183,Savings,475993,Active
2527,1534,Savings,1479270,Active
2528,156,Current,88466,active
2529,5812,Savings,470125,ACTIVE
2530,9585,Current,872884,Inactive
2531,4885,Current,1086206,Active
2532,7978,Salary,1234454,Active
2533,6157,Savings,1439422,Inactive
2534,5421,Current,1433355,Inactive
2535,858,Savings,813490,ACTIVE
2536,5275,Current,974329,Inactive
2537,4008,Business,433235,Active
2538,4859,Current,208794,Active
2539,4679,Current,365120,ACTIVE
2540,6040,Current,832003,active
2541,4977,Business,166942,ACTIVE
2542,1700,Salary,536285,Active
2543,6835,Savings,320996,ACTIVE
2544,8906,Business,754955,active
2545,2086,Savings,50619,Active
2546,1452,Business,152577,Inactive
2547,7429,Current,-7588,Active
2548,1398,Business,27810,Inactive
2549,6175,Savings,1461879,Active
2550,8617,Savings,534509,active
2551,1029,Savings,687191,Inactive
2552,691,Salary,1192792,Active
2553,7899,Business,1193442,Inactive
2554,7964,Current,500051,Active
2555,4011,Business,212149,active
2556,3580,Salary,638950,ACTIVE
2557,200,Savings,909515,active
2558,5393,Savings,37147,ACTIVE
2559,8968,Salary,1312161,Active
2560,226,Business,1002882,active
2561,4567,Current,1088723,active
2562,2066,Savings,1420597,ACTIVE
2563,9971,Salary,976525,active
2564,8821,Salary,1259668,ACTIVE
2565,41,Current,460874,ACTIVE
2566,2092,Salary,1302197,ACTIVE
2567,2245,Salary,443480,active
2568,8491,Salary,387102,Inactive
2569,6063,Savings,277709,Active
2570,8651,Savings,521538,active
2571,879,Business,824407,Inactive
2572,8981,Current,1111736,ACTIVE
2573,7404,Salary,843626,Inactive
2574,3896,Salary,871057,Inactive
2575,8575,Savings,523741,Active
2576,1451,Savings,14921,Inactive
2577,5374,Savings,1108573,active
2578,2596,Current,862804,Active
2579,3590,Savings,919852,Active
2580,8522,Salary,1196655,Active
2581,4910,Salary,1062290,ACTIVE
2582,6626,Salary,332028,ACTIVE
2583,7700,Business,983851,Active
2584,9212,Current,1254746,Active
2585,5542,Salary,122360,ACTIVE
2586,7971,Salary,594052,ACTIVE
2587,5282,Salary,1020056,ACTIVE
2588,3822,Savings,722267,ACTIVE
2589,1828,Salary,369347,ACTIVE
2590,4112,Savings,746400,ACTIVE
2591,8812,Savings,869428,active
2592,689,Current,1470938,ACTIVE
2593,820,Current,28716,Inactive
2594,6217,Salary,507743,Inactive
2595,2252,Current,503830,Active
2596,2302,Savings,503301,Inactive
2597,2661,Savings,598857,Inactive
2598,5649,Salary,696898,active
2599,5663,Salary,1299496,ACTIVE
2600,955,Salary,727998,ACTIVE
2601,6454,Savings,269716,Inactive
2602,3942,Savings,519448,ACTIVE
2603,4749,Salary,1286498,ACTIVE
2604,7413,Salary,1109692,Active
2605,1248,Savings,140662,Active
2606,5487,Current,695880,active
2607,9466,Savings,1454352,Active
2608,6887,Current,170738,ACTIVE
2609,13,Salary,399126,ACTIVE
2610,7476,Savings,1270744,active
2611,4706,Salary,896147,Inactive
2612,2240,Salary,928996,active
2613,698,Salary,1178519,ACTIVE
2614,2067,Business,605921,Inactive
2615,6915,Business,126470,Active
2616,4675,Savings,747185,active
2617,2074,Business,821199,Inactive
2618,3213,Savings,1440285,active
2619,3814,Current,313077,Active
2620,1051,Savings,304182,Inactive
2621,2153,Business,204292,active
2622,7690,Business,107344,Active
2623,5788,Current,1498802,ACTIVE
2624,3090,Current,232457,Inactive
2625,3642,Savings,569838,Active
2626,174,Savings,45118,active
2627,9617,Salary,1377733,ACTIVE
2628,7255,Salary,958810,active
2629,3904,Savings,1059680,Inactive
2630,7511,Current,425567,Active
2631,449,Savings,1163183,active
2632,9643,Salary,927939,active
2633,5836,Current,1246116,Active
2634,782,Salary,113441,Inactive
2635,3569,Savings,1324300,Inactive
2636,8364,Savings,154196,Inactive
2637,2284,Business,152194,ACTIVE
2638,433,Savings,986967,ACTIVE
2639,5136,Business,442153,Inactive
2640,4946,Business,1209725,active
2641,5706,Business,1280364,Active
2642,1860,Business,1284222,active
2643,9543,Salary,949550,ACTIVE
2644,3920,Savings,1027056,Active
2645,6391,Savings,806499,active
2646,549,Savings,606767,Inactive
2647,5061,Business,586106,active
2648,3575,Salary,712411,Active
2649,167,Salary,142757,active
2650,3513,Business,222053,ACTIVE
2651,2401,Business,891018,Active
2652,3171,Savings,1055456,active
2653,9840,Salary,144752,ACTIVE
2654,3190,Current,1060601,ACTIVE
2655,2622,Current,122748,ACTIVE
2656,5159,Current,1448844,active
2657,3402,Current,941918,active
2658,6467,Business,667124,Active
2659,6173,Savings,411834,Inactive
2660,543,Current,814998,Inactive
2661,9532,Savings,972776,Active
2662,8143,Savings,904659,Inactive
2663,8760,Salary,912035,Inactive
2664,3539,Current,1369034,Active
2665,7013,Savings,987098,Active
2666,1941,Salary,998728,Active
2667,8118,Business,183367,ACTIVE
2668,6343,Savings,1091342,Active
2669,1761,Savings,1415482,ACTIVE
2670,5774,Salary,88072,active
2671,3946,Savings,1248450,Active
2672,2702,Business,301683,Inactive
2673,1029,Business,176072,Inactive
2674,6311,Salary,286417,Inactive
2675,4481,Current,1411851,Inactive
2676,3704,Savings,1236159,ACTIVE
2677,7260,Savings,788721,active
2678,742,Current,662583,Active
2679,9968,Business,32154,Active
2680,2235,Savings,438933,active
2681,1614,Salary,864004,Inactive
2682,3537,Salary,492577,Active
2683,558,Salary,562176,active
2684,7431,Savings,209421,Inactive
2685,6063,Current,1160469,Active
2686,9560,Savings,1266218,Inactive
2687,858,Current,1005354,active
2688,1811,Current,534811,ACTIVE
2689,2357,Savings,1294907,Inactive
2690,4066,Business,682014,Inactive
2691,3507,Current,164842,ACTIVE
2692,4388,Savings,923375,active
2693,7331,Business,1067958,active
2694,8939,Business,698514,ACTIVE
2695,6936,Savings,1482,Inactive
2696,241,Savings,1334153,ACTIVE
2697,5021,Business,-3673,ACTIVE
2698,7913,Savings,1026263,ACTIVE
2699,1153,Business,1212014,Active
2700,9145,Business,310810,ACTIVE
2701,3940,Business,170626,Inactive
2702,2575,Salary,1487749,Inactive
2703,3301,Savings,1379120,Inactive
2704,4838,Salary,1200746,ACTIVE
2705,8368,Savings,1405841,Active
2706,6948,Current,1223457,Active
2707,6902,Salary,169871,Active
2708,1077,Savings,107044,ACTIVE
2709,335,Savings,1101004,active
2710,6437,Business,102085,ACTIVE
2711,1731,Current,363011,active
2712,5256,Current,362665,Active
2713,3854,Savings,851019,Inactive
2714,1725,Current,59164,Active
2715,803,Current,439969,Inactive
2716,912,Salary,835179,Inactive
2717,3068,Current,956791,Active
2718,7022,Current,299268,ACTIVE
2719,8528,Business,1219161,active
2720,8188,Business,1172990,Inactive
2721,4333,Salary,386169,ACTIVE
2722,2016,Savings,1259978,ACTIVE
2723,3660,Business,1458734,Active
2724,399,Salary,602817,Active
2725,4098,Current,769667,Active
2726,8070,Salary,1460584,Active
2727,16,Business,123093,Inactive
2728,4375,Current,765264,Active
2729,5471,Salary,187613,Active
2730,6514,Business,836586,ACTIVE
2731,1577,Salary,368269,ACTIVE
2732,8570,Savings,789618,active
2733,5175,Current,619888,ACTIVE
2734,5486,Salary,544229,Active
2735,9572,Salary,934137,Active
2736,5916,Current,1088544,active
2737,8946,Business,711472,Active
2738,1308,Salary,211532,active
2739,9851,Business,475794,active
2740,4533,Savings,897428,Active
2741,7107,Current,1326498,ACTIVE
2742,5914,Business,534821,ACTIVE
2743,4775,Business,203310,ACTIVE
2744,6215,Business,609565,active
2745,54,Savings,191133,ACTIVE
2746,5496,Current,934504,active
2747,3643,Business,623350,Inactive
2748,80,Business,642415,active
2749,5965,Savings,1274586,Active
2750,5610,Current,1253317,Active
2751,7204,Salary,478681,ACTIVE
2752,7424,Current,1302779,Active
2753,286,Salary,444217,ACTIVE
2754,9769,Savings,267029,Inactive
2755,9136,Salary,1344590,active
2756,7964,Savings,831191,Active
2757,7967,Salary,243862,ACTIVE
2758,228,Savings,14212,Inactive
2759,1977,Current,1328774,Active
2760,2219,Current,1266382,Active
2761,9713,Salary,1377435,Inactive
2762,3317,Current,209349,active
2763,1985,Salary,867588,Active
2764,3465,Savings,863320,Inactive
2765,9943,Business,178883,ACTIVE
2766,3724,Savings,564182,Active
2767,2346,Business,1497772,active
2768,6601,Current,912319,active
2769,1461,Current,1037414,Inactive
2770,7514,Salary,1466818,active
2771,4574,Salary,638440,ACTIVE
2772,1209,Business,1374554,Inactive
2773,3796,Savings,1391502,Inactive
2774,2509,Business,586484,active
2775,1668,Business,321216,active
2776,9689,Savings,1319856,Inactive
2777,7740,Salary,1310612,ACTIVE
2778,6540,Current,368847,ACTIVE
2779,9624,Current,1054641,ACTIVE
2780,7004,Salary,608273,ACTIVE
2781,9122,Business,307163,ACTIVE
2782,6678,Salary,402789,Inactive
2783,3413,Business,715124,Inactive
2784,7707,Current,307034,Active
2785,4310,Business,1436,active
2786,6541,Current,145281,ACTIVE
2787,8784,Current,999997,active
2788,366,Business,161428,Inactive
2789,5912,Current,434170,Active
2790,2222,Salary,191987,Inactive
2791,273,Business,760005,Active
2792,3622,Savings,542827,Inactive
2793,3643,Current,816209,ACTIVE
2794,4586,Business,1251703,active
2795,602,Business,534983,active
2796,8804,Business,611791,Active
2797,7479,Savings,390878,Active
2798,327,Savings,941313,Inactive
2799,9899,Current,1371579,Active
2800,4262,Salary,377205,ACTIVE
